Unnamed: 0,epoch_id,subject,property,prop_Lg10WF,sensorimotor_distance,response_time,veracity,relation,concepts_presented,glove_distance
5218,1000.0,modal3,bark,2.4487,0.0873408,1064.0,False,property,PELICANS,0.8389
5222,1015.0,modal3,fuzzy,2.4742,0.4049058021,476.0,False,property,SALSAS,0.9377
5224,1045.0,modal3,tight,3.4146,0.23968202,680.0,False,property,PARKS,0.8378
5230,52.0,modal16,slippery,2.3541,0.0797876249,564.0,True,property,FLOORS,0.7745
5232,51.0,modal16,clink,1.8261,0.4520674353,768.0,True,property,FORKS,0.9932
5237,56.0,modal16,flaky,1.6628,0.2564607714,780.0,False,property,YOGURTS,0.7419
5239,91.0,modal16,spotted,2.7185,0.1006328173,700.0,False,property,RAVENS,0.8404
5242,64.0,modal16,murmur,1.6902,0.3343067479,892.0,True,property,CROWDS,0.8367
5243,67.0,modal16,chilly,2.3444,0.4438085374,780.0,True,property,FOGS,0.5414
5245,98.0,modal16,tough,3.6644,0.0998150568,976.0,True,property,ROPES,0.8291
5246,71.0,modal16,stiff,2.7193,0.0953771243,1688.0,True,property,SCREWDRIVERS,0.8747
5250,76.0,modal16,prick,2.8579,0.0629300275,972.0,True,property,THORNS,0.8973
5252,58.0,modal16,gelatinous,1.0,0.200436603,1300.0,False,property,COTTAGES,1.037
5255,48.0,modal16,clank,1.2304,0.2702886305,1432.0,True,property,CHAINS,1.0161
5257,88.0,modal16,slippery,2.3541,0.2542840823,1044.0,True,property,OILS,0.8982
5263,79.0,modal16,rattle,2.238,0.1158881591,1024.0,True,property,TYPEWRITERS,0.926
5265,63.0,modal16,hard,4.1959,0.1346205152,1004.0,True,property,PANS,0.8292
5267,85.0,modal16,shout,2.9243,0.3660026262,1248.0,False,property,GUITARS,0.83
5269,84.0,modal16,shadowy,1.9395,0.0963642591,1264.0,True,property,TUNNELS,0.9184
5271,70.0,modal16,laugh,3.5061,0.2689500527,1296.0,False,property,DONKEYS,0.8645
5273,95.0,modal16,translucent,1.1461,0.1417720845,848.0,True,property,JELLYFISH,0.7029
5277,77.0,modal16,quack,2.3747,0.3534477274,816.0,False,property,CHEETAHS,0.8258
5278,46.0,modal16,bumpy,2.3444,0.3060738336,1136.0,True,property,CAULIFLOWERS,0.9472
5280,65.0,modal16,beep,2.5224,0.3414503949,1264.0,True,property,MICROWAVES,0.7615
5282,94.0,modal16,tough,3.6644,0.3546916359,1488.0,True,property,STEAKS,0.8478
5284,83.0,modal16,deafening,1.3617,0.2285516606,904.0,True,property,JETS,0.8887
5290,86.0,modal16,sing,3.6971,0.2920767318,1176.0,True,property,ROBINS,0.8538
5292,47.0,modal16,ring,3.675,0.102785959,944.0,True,property,PHONES,0.676
5294,61.0,modal16,grumble,1.0,0.471096089,752.0,False,property,HAMSTERS,0.9771
5296,81.0,modal16,ruby,2.3444,0.3262537395,996.3005251111,True,property,CHERRIES,0.747
5301,100.0,modal16,yelp,0.9031,0.5001035826,824.0,False,property,WORMS,1.0142
5307,92.0,modal16,striped,1.9445,0.1226752112,628.0,True,property,ZEBRAS,0.5413
5308,53.0,modal16,chunky,1.8573,0.2261382221,544.0,True,property,STEWS,0.6548
5309,57.0,modal16,lukewarm,1.3979,0.1861176666,720.0,True,property,BLOODS,0.9716
5313,60.0,modal16,greasy,2.301,0.1129126802,904.0,False,property,PEAS,0.8653
5314,66.0,modal16,icy,2.1335,0.075706119,832.0,True,property,LAKES,0.7047
5316,74.0,modal16,click,2.5159,0.2324593438,864.0,True,property,SWITCHES,0.6396
5320,87.0,modal16,slam,2.4728,0.3049349509,832.0,False,property,SLIPPERS,0.8988
5322,89.0,modal16,sparkle,1.9345,0.4323902406,1028.0,False,property,PEARS,0.8441
5325,93.0,modal16,tender,2.6571,0.1020860966,748.0,False,property,ICES,0.824
5327,59.0,modal16,glossy,1.3979,0.0250662045,1108.0,True,property,PHOTOGRAPHS,0.6377
5336,153.0,modal16,red,3.8781,0.29731188,644.0,False,property,LAMBS,0.796
5341,161.0,modal16,noisy,2.4116,0.2397875873,672.0,True,property,TRAIN STATIONS,1.0
5357,148.0,modal16,oink,2.3444,0.4917346373,608.0,False,property,PONIES,0.9433
5381,137.0,modal16,burp,1.8261,0.5949339169,620.0,False,property,SPIDERS,0.9124
5397,197.0,modal16,giggle,1.9445,0.2139235752,656.0,False,property,BEARS,0.9939
5399,204.0,modal16,slick,2.5453,0.1256341482,992.0,True,property,GREASES,0.7081
5411,195.0,modal16,feverish,1.5315,0.2329047684,1020.0,False,property,BOOKS,0.9801
5413,205.0,modal16,sludgy,2.3444,0.2063192883,628.0,False,property,MUSCLES,1.0362
5417,200.0,modal16,ivory,1.8573,0.1131318012,1116.0,True,property,DOVES,0.8496
5419,209.0,modal16,twitter,0.9542,0.1852006829,888.0,True,property,CANARIES,1.0446
5425,192.0,modal16,clammy,1.4914,0.0715526544,620.0,False,property,SILKS,0.9144
5427,201.0,modal16,orange,3.0565,0.2884357523,660.0,False,property,OTTERS,0.9856
5434,199.0,modal16,gritty,1.3802,0.2515706938,832.0,False,property,INKS,0.847
5436,207.0,modal16,tepid,1.1139,0.1344136618,908.0,False,property,FREEZERS,0.9705
5438,284.0,modal16,hazy,1.6232,0.3817210989,636.0,False,property,TURKEYS,1.0024
5446,262.0,modal16,blather,1.1761,0.6252931958,864.0,False,property,BRACELETS,1.0375
5448,283.0,modal16,growl,1.7076,0.4357007878,620.0,False,property,FOOTBALLS,1.0659
5450,308.0,modal16,tingle,1.7559,0.3821449862,728.0,False,property,CARNATIONS,0.9183
5452,264.0,modal16,bright,3.3553,0.152830909,660.0,True,property,FLARES,0.7117
5454,295.0,modal16,scream,3.1297,0.6494390012,656.0,False,property,SHOVELS,0.8526
5456,311.0,modal16,wail,1.6532,0.475615807,860.0,False,property,SALAMANDERS,1.0605
5457,289.0,modal16,mushy,1.8921,0.1425711825,664.0,True,property,OATMEALS,0.717
5460,275.0,modal16,dim,2.3874,0.3775780916,732.0,False,property,LEMONS,1.0045
5463,261.0,modal16,babble,1.6532,0.4143240857,1312.0,False,property,OSTRICHES,0.8489
5467,279.0,modal16,fluffy,2.3444,0.1017381685,768.0,False,property,SURFBOARDS,0.8811
5469,299.0,modal16,soggy,1.7076,0.120290593,904.0,False,property,ENAMELS,0.8754
5471,286.0,modal16,lumpy,2.3444,0.3743096235,976.0,False,property,GINS,0.9042
5473,310.0,modal16,viscous,1.1461,0.1127499295,908.0,False,property,TIRES,0.8229
5475,272.0,modal16,crimson,2.3444,0.0824383179,688.0,False,property,EELS,0.9016
5478,278.0,modal16,elastic,1.7324,0.0690126943,648.0,True,property,SWIMSUITS,0.861
5482,297.0,modal16,slick,2.5453,0.0378810183,736.0,True,property,LINOLEUMS,0.8366
5486,268.0,modal16,clink,1.8261,0.422449796,840.0,True,property,WINE GLASSES,1.0
5488,303.0,modal16,sticky,2.4669,0.1633223303,620.0,True,property,GLUES,0.5763
5490,263.0,modal16,bouncy,1.9638,0.0834457606,876.0,False,property,SWORDS,0.9569
5494,302.0,modal16,sizzle,1.5185,0.2858764282,1204.0,True,property,SKILLETS,0.6203
5499,307.0,modal16,tight,3.4146,0.2419338382,704.0,False,property,DAISIES,0.939
5501,294.0,modal16,poke,2.4757,0.0989108911,1008.0,True,property,STICKS,0.571
5505,281.0,modal16,green,3.5678,0.2850935782,684.0,False,property,CATS,0.7439
5507,309.0,modal16,tweet,1.6435,0.1136086112,668.0,False,property,LEOPARDS,1.0197
5509,270.0,modal16,cough,2.6522,0.5002126726,728.0,False,property,BRIDGES,1.0807
5511,312.0,modal16,wet,3.3012,0.1482063251,936.0,True,property,SEAWEEDS,0.7511
5515,280.0,modal16,humid,1.6628,0.2819976592,760.0,True,property,JUNGLES,0.7813
5518,292.0,modal16,rubbery,1.0,0.0879539926,832.0,False,property,SHAWLS,0.7745
5520,266.0,modal16,brown,2.3444,0.1509081993,728.0,True,property,MONKEYS,0.8296
5524,288.0,modal16,mucky,2.3444,0.1542654107,864.0,False,property,WRISTS,0.9773
5527,301.0,modal16,splash,2.3345,0.3673819981,716.0,False,property,SANDWICHES,0.8512
5529,273.0,modal16,crunch,2.2553,0.4386469568,728.0,False,property,SCISSORS,0.9597
5531,298.0,modal16,snap,2.9484,0.0835142498,976.0,False,property,MIXERS,0.927
5535,265.0,modal16,brittle,1.8573,0.1813226836,680.0,False,property,GOLDFISH,0.939
5536,306.0,modal16,tan,2.6435,0.4119704925,700.0,False,property,TOMATOES,0.8925
5543,335.0,modal16,moo,2.3444,0.5145450734,668.0,False,property,BEETLES,1.0877
5547,330.0,modal16,checkered,1.6335,0.1584044794,612.0,False,property,GEMSTONES,0.9456
5552,332.0,modal16,cluck,1.8692,0.2421073847,668.0,False,property,COYOTES,0.9194
5554,337.0,modal16,snort,1.7782,0.2687178954,804.0,False,property,DICE,0.9651
5556,336.0,modal16,shady,2.0828,0.1023174475,840.0,True,property,FORESTS,0.6951
5558,339.0,modal16,thunder,2.8325,0.1933185314,808.0,True,property,FREIGHT TRAINS,1.0
5562,338.0,modal16,steamy,1.6721,0.1455577437,1212.0,False,property,HANDLES,0.9907
5564,329.0,modal16,black,3.9328,0.4946659913,908.0,True,property,LICORICES,0.8626
5567,364.0,modal16,bark,2.4487,0.0873408,920.0,False,property,PELICANS,0.8389
5569,382.0,modal16,snap,2.9484,0.4272287068,668.0,False,property,BAGELS,1.0353
5571,381.0,modal16,shiny,2.601,0.0575932214,828.0,True,property,HELMETS,0.6184
5573,387.0,modal16,streaked,0.6021,0.3102266333,1008.0,False,property,PRUNES,0.9391
5577,380.0,modal16,prickly,1.4771,0.2932014004,956.0,False,property,AIRS,0.9686
5581,378.0,modal16,murky,1.5051,0.430503057,1196.0,False,property,CHLORINES,0.9152
5583,377.0,modal16,hairy,2.5092,0.1186428453,960.0,False,property,CONDITIONERS,0.9602
5586,386.0,modal16,stiff,2.7193,0.1005246344,908.0,True,property,ROLLING PINS,1.0
5590,375.0,modal16,gritty,1.3802,0.1177712415,764.0,False,property,WAXES,0.894
5600,385.0,modal16,steamy,1.6721,0.1186395255,996.0,False,property,SOAPS,0.7164
5602,373.0,modal16,gooey,1.6021,0.1470691584,796.0,False,property,ASHES,0.8006
5604,369.0,modal16,cough,2.6522,0.311451902,760.0,False,property,CANNONS,0.9876
5606,384.0,modal16,spotted,2.7185,0.2272187032,764.0,True,property,DALMATIANS,0.7812
5608,367.0,modal16,clamor,0.9031,0.3711106617,788.0,False,property,COMBS,0.8859
5626,438.0,modal16,beam,2.6493,0.042845434,884.0,False,property,TURTLES,1.0463
5631,456.0,modal16,echo,2.3444,0.4707820836,1060.0,True,property,CANYONS,0.7162
5635,441.0,modal16,boom,3.0465,0.0256537086,820.0,True,property,LOUDSPEAKERS,0.9448
5643,458.0,modal16,ivory,1.8573,0.4205984275,920.0,False,property,PICKLES,1.1183
5651,478.0,modal16,slam,2.4728,0.0266092452,732.0,False,property,VIOLINS,0.9317
5653,490.0,modal16,wheeze,1.4771,0.2852032302,900.0,False,property,STOMACHS,0.9937
5656,444.0,modal16,hard,4.1959,0.0537386612,1032.0,True,property,WRENCHES,0.8934
5661,491.0,modal16,woolly,1.3979,0.0346103946,948.0,False,property,SCREWS,0.8764
5662,467.0,modal16,pink,3.1623,0.0642268738,776.0,True,property,FLAMINGOES,0.7073
5665,462.0,modal16,lumpy,2.3444,0.1109897561,708.0,False,property,SHOWERS,0.9312
5667,446.0,modal16,ding,2.3444,0.1802733621,1240.0,False,property,TROMBONES,1.016
5669,455.0,modal16,hoot,2.1271,0.3502543592,740.0,False,property,PANTHERS,0.7799
5671,475.0,modal16,shadowy,1.9395,0.0294451076,744.0,False,property,RAINBOWS,0.8743
5673,480.0,modal16,snore,1.9191,0.6508938111,600.0,False,property,SLEEPING BAGS,1.0
5677,448.0,modal16,feverish,1.5315,0.3087084219,860.0,False,property,TAPES,1.001
5681,452.0,modal16,giggle,1.9445,0.3110124697,664.0,False,property,FOXES,1.01
5685,453.0,modal16,glossy,1.3979,0.2028749879,820.0,False,property,ELEPHANTS,0.9758
5696,487.0,modal16,tingle,1.7559,0.3021333545,1092.0,False,property,TREE TRUNKS,1.0
5700,468.0,modal16,pliant,2.3444,0.3962697185,1648.0,False,property,KETCHUPS,1.1502
5702,437.0,modal16,abrasive,1.3802,0.3175357867,1688.0,False,property,FOREHEADS,0.7963
5704,459.0,modal16,khaki,1.6335,0.091415022,768.0,False,property,PENGUINS,0.9283
5711,486.0,modal16,tight,3.4146,0.23968202,752.0,False,property,PARKS,0.8378
5715,470.0,modal16,quack,2.3747,0.3799939062,1032.0,False,property,ALLIGATORS,0.9456
5718,549.0,modal16,blue,3.7179,0.4354247511,516.0,False,property,NECTARINES,1.1099
5724,567.0,modal16,fuzzy,2.4742,0.4049058021,572.0,False,property,SALSAS,0.9377
5728,578.0,modal16,oink,2.3444,0.4268184603,492.0,False,property,VULTURES,0.964
5730,583.0,modal16,shout,2.9243,0.6166067319,764.0,False,property,AXES,0.7964
5732,581.0,modal16,scratchy,1.699,0.4354484728,744.0,False,property,CARAMELS,0.9066
5738,551.0,modal16,bouncy,1.9638,0.1667554702,652.0,False,property,BUTTERFLIES,0.9882
5740,587.0,modal16,snug,1.8692,0.2105228151,724.0,False,property,BRICKS,0.8388
5742,565.0,modal16,flaky,1.6628,0.1802281773,1008.0,False,property,TOWELS,0.8064
5744,563.0,modal16,ebony,2.3444,0.4203928813,1504.0,False,property,GARLICS,0.8671
5752,544.0,modal16,adhesive,1.6812,0.054906572,828.0,False,property,CACTUSES,0.9641
5756,594.0,modal16,whine,1.9243,0.2320444858,1088.0,True,property,CHILDREN,1.0054
5775,574.0,modal16,moan,1.9868,0.7713334536,868.0,False,property,THUMBS,1.0219
5779,595.0,modal16,whir,0.7782,0.2665796208,1388.0,False,property,SLEDGEHAMMERS,0.8504
5781,593.0,modal16,wet,3.3012,0.1280099902,956.0,True,property,STREAMS,0.7439
5785,580.0,modal16,poke,2.4757,0.275480105,776.0,True,property,PORCUPINES,0.941
5789,553.0,modal16,brown,2.3444,0.2076981192,596.0,False,property,DIAMONDS,0.7866
5794,585.0,modal16,snore,1.9191,0.384699389,644.0,False,property,BANJOES,0.7438
5796,554.0,modal16,chime,1.6812,0.1636969737,756.0,False,property,PEACOCKS,0.7903
5798,586.0,modal16,snort,1.7782,0.5465386001,916.0,False,property,SPEARS,0.9713
5801,591.0,modal16,turquoise,1.6628,0.5170631555,1480.0,True,property,MOUTHWASHES,0.8836
5805,582.0,modal16,scream,3.1297,0.3544869808,528.0,False,property,GRASSHOPPERS,0.9886
5807,564.0,modal16,elastic,1.7324,0.0943076145,812.0,True,property,WRISTBANDS,0.8036
5811,589.0,modal16,striped,1.9445,0.0840731687,1036.0,False,property,GIRAFFES,0.6581
5817,548.0,modal16,blather,1.1761,0.3029399281,680.0,False,property,CHICKENS,1.0411
5819,592.0,modal16,viscous,1.1461,0.16823059,1132.0,False,property,HANDS,0.9666
5823,21.0,modal11,elastic,1.7324,0.0943076145,660.0,True,property,WRISTBANDS,0.8036
5828,23.0,modal11,prick,2.8579,0.0629300275,800.0,True,property,THORNS,0.8973
5833,27.0,modal11,scorching,1.3222,0.1433513304,652.0,False,property,FINGERS,0.9314
5836,28.0,modal11,sneeze,2.179,0.260743279,692.0,False,property,TRACTORS,1.002
5841,18.0,modal11,clammy,1.4914,0.0715526544,736.0,False,property,SILKS,0.9144
5843,15.0,modal11,bellow,1.3802,0.2727027206,676.0,True,property,DRUNKS,0.9476
5845,26.0,modal11,beep,2.5224,0.3414503949,592.0,True,property,MICROWAVES,0.7615
5850,16.0,modal11,boom,3.0465,0.0256537086,764.0,True,property,LOUDSPEAKERS,0.9448
5855,81.0,modal11,flicker,1.5563,0.1740065218,848.0,True,property,CANDLES,0.6569
5861,71.0,modal11,bumpy,2.3444,0.2840282704,620.0,True,property,AVOCADOS,0.8825
5865,79.0,modal11,dim,2.3874,0.3775780916,1068.0,False,property,LEMONS,1.0045
5873,100.0,modal11,transparent,1.9685,0.3669535871,752.0,False,property,BEANS,0.8901
5876,86.0,modal11,icy,2.1335,0.075706119,656.0,True,property,LAKES,0.7047
5878,89.0,modal11,click,2.5159,0.2324593438,688.0,True,property,SWITCHES,0.6396
5880,84.0,modal11,gurgle,1.1139,0.2486086476,1076.0,True,property,DRAINS,0.9447
5885,73.0,modal11,chime,1.6812,0.1698637163,1312.0,False,property,DISHWASHERS,0.9455
5887,67.0,modal11,adhesive,1.6812,0.0204752149,872.0,False,property,PENCILS,0.7261
5889,90.0,modal11,prickly,1.4771,0.0768426768,732.0,False,property,SINKS,1.0544
5891,80.0,modal11,feverish,1.5315,0.2329047684,612.0,False,property,BOOKS,0.9801
5893,97.0,modal11,sludgy,2.3444,0.2063192883,768.0,False,property,MUSCLES,1.0362
5895,82.0,modal11,humid,1.6628,0.2819976592,640.0,True,property,JUNGLES,0.7813
5903,91.0,modal11,quack,2.3747,0.3534477274,692.0,False,property,CHEETAHS,0.8258
5905,69.0,modal11,belch,1.5798,0.4108640844,836.0,False,property,VACUUM CLEANERS,1.0
5907,95.0,modal11,silver,3.2095,0.1763600335,680.0,True,property,SPOONS,0.7795
5913,85.0,modal11,humid,1.6628,0.2221172964,960.0,True,property,BATHROOMS,0.9182
5915,98.0,modal11,sticky,2.4669,0.1633223303,996.3005251111,True,property,GLUES,0.5763
5917,93.0,modal11,slippery,2.3541,0.0797876249,996.3005251111,True,property,FLOORS,0.7745
5923,72.0,modal11,checkered,1.6335,0.1584044794,1252.0,False,property,GEMSTONES,0.9456
5933,191.0,modal11,sing,3.6971,0.2901008683,996.3005251111,True,property,BLACKBIRDS,0.8683
5935,181.0,modal11,hard,4.1959,0.0537386612,996.3005251111,True,property,WRENCHES,0.8934
5937,198.0,modal11,silent,3.0697,0.1734668959,684.0,False,property,HURRICANES,0.82
5939,183.0,modal11,misty,1.9085,0.0480988758,996.3005251111,True,property,RAINFORESTS,0.7704
5943,185.0,modal11,oink,2.3444,0.4917346373,868.0,False,property,PONIES,0.9433
5945,159.0,modal11,bouncy,1.9638,0.0834457606,1040.0,False,property,SWORDS,0.9569
5949,196.0,modal11,shiny,2.601,0.0456520729,1772.0,False,property,PYRAMIDS,0.9032
5952,210.0,modal11,tough,3.6644,0.0998150568,1268.0,True,property,ROPES,0.8291
5953,182.0,modal11,stiff,2.7193,0.0953771243,824.0,True,property,SCREWDRIVERS,0.8747
5955,161.0,modal11,cackle,1.2041,0.1778295419,992.0,False,property,CLARINETS,0.9873
5957,172.0,modal11,giggle,1.9445,0.2139235752,812.0,False,property,BEARS,0.9939
5959,209.0,modal11,thunder,2.8325,0.1933185314,884.0,True,property,FREIGHT TRAINS,1.0
5961,166.0,modal11,deafening,1.3617,0.2285516606,840.0,True,property,JETS,0.8887
5963,175.0,modal11,grainy,1.0414,0.503087284,804.0,False,property,HEARTS,0.9902
5965,206.0,modal11,sturdy,1.9395,0.3487994664,1080.0,False,property,GRAPEFRUITS,0.8955
5967,164.0,modal11,crimson,2.3444,0.0824383179,972.0,False,property,EELS,0.9016
5970,174.0,modal11,golden,3.0748,0.4307879605,1180.0,False,property,COFFEES,0.8205
5974,177.0,modal11,gritty,1.3802,0.2515706938,1040.0,False,property,INKS,0.847
5976,208.0,modal11,tepid,1.1139,0.1344136618,1084.0,False,property,FREEZERS,0.9705
5980,157.0,modal11,abrasive,1.3802,0.4085376869,892.0,False,property,JUICES,0.9731
5990,204.0,modal11,steamy,1.6721,0.1455577437,1344.0,False,property,HANDLES,0.9907
5992,158.0,modal11,black,3.9328,0.4946659913,784.0,True,property,LICORICES,0.8626
5994,195.0,modal11,sheer,2.3692,0.3674384015,808.0,False,property,TURNIPS,0.9683
5998,180.0,modal11,chilly,2.3444,0.4438085374,1400.0,True,property,FOGS,0.5414
6000,178.0,modal11,grumble,1.0,0.471096089,932.0,False,property,HAMSTERS,0.9771
6002,192.0,modal11,ruby,2.3444,0.3262537395,996.3005251111,True,property,CHERRIES,0.747
6004,201.0,modal11,spotted,2.7185,0.1006328173,832.0,False,property,RAVENS,0.8404
6010,169.0,modal11,jingle,2.4133,0.5609587172,996.3005251111,True,property,KEYS,1.022
6018,184.0,modal11,mucky,2.3444,0.1542654107,768.0,False,property,WRISTS,0.9773
6020,186.0,modal11,orange,3.0565,0.2884357523,972.0,False,property,OTTERS,0.9856
6026,160.0,modal11,brittle,1.8573,0.1813226836,940.0,False,property,GOLDFISH,0.939
6028,188.0,modal11,pink,3.1623,0.4051362511,864.0,False,property,BANANAS,0.7171
6030,203.0,modal11,square,3.2098,0.0257984994,1096.0,False,property,CIRCLES,0.5918
6032,194.0,modal11,sharp,3.0842,0.2274622934,856.0,False,property,RASPBERRIES,0.9687
6040,311.0,modal11,twitter,0.9542,0.1852006829,808.0,True,property,CANARIES,1.0446
6042,266.0,modal11,beep,2.5224,0.1894244735,792.0,True,property,CLOCK RADIOS,1.0
6056,274.0,modal11,creamy,1.7853,0.3453161167,812.0,False,property,SKUNKS,0.8337
6058,299.0,modal11,scratchy,1.699,0.3542733045,696.0,False,property,WAFFLES,0.9517
6063,312.0,modal11,white,3.9418,0.3282160889,1444.0,False,property,MANDARINS,0.7703
6065,282.0,modal11,glow,2.4683,0.2213050951,1020.0,False,property,RABBITS,0.8658
6071,303.0,modal11,sneezing,1.7559,0.4110954025,1496.0,False,property,HAYS,0.8934
6073,264.0,modal11,bellow,1.3802,0.1339905026,1028.0,True,property,TUBAS,0.8444
6079,305.0,modal11,thorny,2.3444,0.3085805486,868.0,False,property,PEANUTS,0.9765
6081,283.0,modal11,gray,3.0326,0.1259297901,1072.0,True,property,SQUIRRELS,0.7143
6091,291.0,modal11,opaque,0.8451,0.0181378775,924.0,False,property,HEADLIGHTS,0.8097
6096,272.0,modal11,cluck,1.8692,0.2421073847,872.0,False,property,COYOTES,0.9194
6098,297.0,modal11,rubbery,1.0,0.0879539926,904.0,False,property,SHAWLS,0.7745
6100,270.0,modal11,brown,2.3444,0.1509081993,996.3005251111,True,property,MONKEYS,0.8296
6104,267.0,modal11,blunt,2.3997,0.1579658686,1092.0,False,property,PENS,0.7715
6106,310.0,modal11,wet,3.3012,0.1280099902,1168.0,True,property,STREAMS,0.7439
6112,313.0,modal11,whiz,2.301,0.1700690863,916.0,False,property,GARAGES,0.8231
6114,302.0,modal11,smooth,2.9699,0.2361919775,832.0,True,property,CHROMES,0.8505
6116,287.0,modal11,ring,3.675,0.102785959,844.0,True,property,PHONES,0.676
6120,285.0,modal11,heavy,3.3826,0.0892154621,760.0,False,property,SCABS,1.0011
6123,315.0,modal11,woolly,1.3979,0.1562542026,828.0,False,property,HAILS,0.9857
6126,306.0,modal11,tight,3.4146,0.2419338382,972.0,False,property,DAISIES,0.939
6131,301.0,modal11,slick,2.5453,0.0378810183,1132.0,True,property,LINOLEUMS,0.8366
6135,265.0,modal11,bark,2.4487,0.3380071083,1188.0,False,property,LOBSTERS,0.7574
6137,273.0,modal11,colorful,2.2148,0.2355776069,1160.0,True,property,BOUQUETS,0.6951
6139,411.0,modal11,sparkle,1.9345,0.4323902406,800.0,False,property,PEARS,0.8441
6142,395.0,modal11,pliant,2.3444,0.2985910922,1232.0,False,property,POETRIES,1.0594
6144,368.0,modal11,beam,2.6493,0.0902686672,956.0,True,property,FLASHLIGHTS,0.5535
6146,369.0,modal11,blather,1.1761,0.6252931958,732.0,False,property,BRACELETS,1.0375
6148,386.0,modal11,growl,1.7076,0.4357007878,840.0,False,property,FOOTBALLS,1.0659
6155,372.0,modal11,chant,2.0682,0.4283161315,784.0,False,property,TOADS,0.8994
6157,421.0,modal11,yelp,0.9031,0.5001035826,636.0,False,property,WORMS,1.0142
6161,393.0,modal11,murmur,1.6902,0.4248434953,728.0,True,property,CREEKS,1.0258
6165,389.0,modal11,moan,1.9868,0.2913542273,796.0,False,property,AMBULANCES,1.0187
6167,371.0,modal11,burp,1.8261,0.5949339169,916.0,False,property,SPIDERS,0.9124
6168,396.0,modal11,pop,2.3444,0.1651950947,1056.0,True,property,BALLOONS,0.8165
6171,416.0,modal11,tender,2.6571,0.1020860966,972.0,False,property,ICES,0.824
6179,374.0,modal11,chunky,1.8573,0.2272196058,1000.0,True,property,GRANOLAS,0.6121
6181,418.0,modal11,whine,1.9243,0.2320444858,824.0,True,property,CHILDREN,1.0054
6185,381.0,modal11,flaky,1.6628,0.2564607714,804.0,False,property,YOGURTS,0.7419
6186,394.0,modal11,mushy,1.8921,0.1425711825,1172.0,True,property,OATMEALS,0.717
6193,401.0,modal11,poke,2.4757,0.0989108911,1272.0,True,property,STICKS,0.571
6197,420.0,modal11,wheeze,1.4771,0.5347935923,1168.0,False,property,SALMON,1.1355
6199,413.0,modal11,striped,1.9445,0.1226752112,1008.0,True,property,ZEBRAS,0.5413
6205,417.0,modal11,tingle,1.7559,0.3821449862,872.0,False,property,CARNATIONS,0.9183
6207,370.0,modal11,bright,3.3553,0.152830909,1044.0,True,property,FLARES,0.7117
6208,415.0,modal11,tan,2.6435,0.4119704925,748.0,False,property,TOMATOES,0.8925
6211,405.0,modal11,sing,3.6971,0.2920767318,1396.0,True,property,ROBINS,0.8538
6215,383.0,modal11,fluffy,2.3444,0.1017381685,708.0,False,property,SURFBOARDS,0.8811
6217,410.0,modal11,soggy,1.7076,0.120290593,1832.0,False,property,ENAMELS,0.8754
6219,409.0,modal11,snug,1.8692,0.0815558077,1352.0,False,property,SWIMMING POOLS,1.0
6223,391.0,modal11,moo,2.3444,0.5145450734,740.0,False,property,BEETLES,1.0877
6227,398.0,modal11,rattle,2.238,0.1158881591,1720.0,True,property,TYPEWRITERS,0.926
6229,388.0,modal11,hard,4.1959,0.1346205152,1168.0,True,property,PANS,0.8292
6231,378.0,modal11,crunch,2.2553,0.4386469568,860.0,False,property,SCISSORS,0.9597
6233,407.0,modal11,snap,2.9484,0.0835142498,888.0,False,property,MIXERS,0.927
6235,404.0,modal11,shout,2.9243,0.3660026262,812.0,False,property,GUITARS,0.83
6237,403.0,modal11,shadowy,1.9395,0.0963642591,816.0,True,property,TUNNELS,0.9184
6238,377.0,modal11,chunky,1.8573,0.2261382221,1240.0,True,property,STEWS,0.6548
6239,382.0,modal11,lukewarm,1.3979,0.1861176666,1124.0,True,property,BLOODS,0.9716
6241,406.0,modal11,sizzle,1.5185,0.2858764282,1476.0,True,property,SKILLETS,0.6203
6244,470.0,modal11,babble,1.6532,0.4143240857,852.0,False,property,OSTRICHES,0.8489
6246,488.0,modal11,groan,1.6812,0.466532507,704.0,False,property,CRANBERRIES,0.9442
6252,507.0,modal11,slick,2.5453,0.1256341482,696.0,True,property,GREASES,0.7081
6256,472.0,modal11,blue,3.7179,0.2462092317,1228.0,True,property,MAILBOXES,0.9168
6258,516.0,modal11,syrupy,0.4771,0.3545744053,920.0,True,property,SHAMPOOS,0.7394
6262,515.0,modal11,smooth,2.9699,0.1001633185,1692.0,True,property,PORCELAINS,0.881
6266,485.0,modal11,gooey,1.6021,0.5705347478,956.0,False,property,PERFUMES,0.7928
6272,480.0,modal11,crash,3.1649,0.235589819,972.0,False,property,TACKS,0.9916
6274,489.0,modal11,grunt,2.0569,0.2884739276,864.0,False,property,BLUEJAYS,0.9069
6277,510.0,modal11,splash,2.3345,0.3673819981,796.0,False,property,SANDWICHES,0.8512
6279,476.0,modal11,clink,1.8261,0.422449796,892.0,True,property,WINE GLASSES,1.0
6285,486.0,modal11,greasy,2.301,0.1129126802,800.0,False,property,PEAS,0.8653
6287,492.0,modal11,hoot,2.1271,0.3626125565,852.0,False,property,COWS,1.1473
6291,475.0,modal11,clank,1.2304,0.1625043283,936.0,True,property,HAMMERS,0.8821
6292,512.0,modal11,noisy,2.4116,0.2397875873,932.0,True,property,TRAIN STATIONS,1.0
